filename,emotion,category,rationale,polarity,subjectivity,annotator
craig-kauffman_untitled-1958.jpg,fear,MAX,The red shapes resemble blood spilled during a battle.,,,annotator_28
craig-kauffman_untitled-1958.jpg,fear,MAX,looks like strips of blood standing vertically,,,annotator_255
craig-kauffman_untitled-1958.jpg,fear,MAX,looks like blood,,,annotator_91
craig-kauffman_untitled-1958.jpg,fear,MAX,merge of color disgust me most,,,annotator_66
arthur-beecher-carles_landscape-1910.jpg,disgust,MIN,it feel friendly,,,annotator_275
arthur-beecher-carles_landscape-1910.jpg,disgust,MIN,pastels and interesting textures,,,annotator_32
arthur-beecher-carles_landscape-1910.jpg,disgust,MIN,pastel colors and patterns that resemble flowers,,,annotator_32
arthur-beecher-carles_landscape-1910.jpg,disgust,MIN,This is a forest,,,annotator_249
arthur-beecher-carles_landscape-1910.jpg,disgust,MIN,the thick pastels are a spring garden crowded with growth,,,annotator_110
arthur-beecher-carles_landscape-1910.jpg,disgust,MAX,paint little collapse,,,annotator_280
arthur-beecher-carles_landscape-1910.jpg,disgust,MAX,paint little collapse,,,annotator_280
arthur-beecher-carles_landscape-1910.jpg,disgust,MAX,ROUGH STOKES AND COLOR,,,annotator_284
arthur-beecher-carles_landscape-1910.jpg,disgust,MAX,paint little collapse,,,annotator_280
arthur-beecher-carles_landscape-1910.jpg,disgust,MAX,The texture of this is simply gross.,,,annotator_271
arthur-beecher-carles_landscape-1910.jpg,disgust,MAX,feels like someone in danger,,,annotator_278
arthur-beecher-carles_landscape-1910.jpg,disgust,MAX,disturbing set of colors,,,annotator_235
arthur-beecher-carles_landscape-1910.jpg,disgust,MAX,the mix of thick colors is like a roaring sea with a sailor overboard,,,annotator_110
arthur-beecher-carles_landscape-1910.jpg,happiness,MIN,ROUGH STOKES AND COLOR,,,annotator_284
arthur-beecher-carles_landscape-1910.jpg,happiness,MIN,ROUGH STOKES AND LOW FADE COLOR,,,annotator_284
arthur-beecher-carles_landscape-1910.jpg,happiness,MIN,ROUGH STOKES AND COLOR,,,annotator_284
arthur-beecher-carles_landscape-1910.jpg,happiness,MIN,Looks like layers upon layers of darkness with no direction.,,,annotator_285
arthur-beecher-carles_landscape-1910.jpg,happiness,MIN,ROUGH STOKES AND COLOR,,,annotator_284
arthur-beecher-carles_landscape-1910.jpg,happiness,MIN,The heavy brushwork makes for a busy painting full of conflicting elements.,,,annotator_28
arthur-beecher-carles_landscape-1910.jpg,happiness,MIN,Remind me of garbage,,,annotator_24
arthur-beecher-carles_landscape-1910.jpg,happiness,MIN,ROUGH STOKES AND COLOR,,,annotator_284
arthur-beecher-carles_landscape-1910.jpg,happiness,MIN,"very busy, not colourful",,,annotator_239
arthur-beecher-carles_landscape-1910.jpg,happiness,MAX,paint little collapse,,,annotator_280
arthur-beecher-carles_landscape-1910.jpg,happiness,MAX,easter pastels and patterns resemble flowers,,,annotator_32
arthur-beecher-carles_landscape-1910.jpg,happiness,MAX,paint little collapse,,,annotator_280
arthur-beecher-carles_landscape-1910.jpg,happiness,MAX,paint little collapse,,,annotator_280
alfred-manessier_12-1956.jpg,disgust,MIN,simple geometric objects and color choices,,,annotator_290
alfred-manessier_12-1956.jpg,disgust,MIN,there is a softness to the shapes,,,annotator_279
alfred-manessier_12-1956.jpg,disgust,MAX,"Thw yellow shapes are disturbing, evil.",,,annotator_28
alfred-manessier_12-1956.jpg,disgust,MAX,This reminds me of a black neighborhood that's being destroyed by gentrification. I see the yellow shapes as places where rich white people plan to build and take over the neighborhood.,,,annotator_260
alfred-manessier_12-1956.jpg,fear,MIN,"simplistic and unjumbled, makes me feel calm",,,annotator_271
alfred-manessier_12-1956.jpg,fear,MIN,General shapes and triangles,,,annotator_24
alfred-manessier_12-1956.jpg,fear,MIN,There is something dynamic and cheery about the two green shapes.,,,annotator_28
alfred-manessier_12-1956.jpg,fear,MIN,The green shapes seem very joyful and fun in this painting.,,,annotator_28
alfred-manessier_12-1956.jpg,fear,MIN,the most benign,,,annotator_98
alfred-manessier_12-1956.jpg,fear,MIN,is a maze,,,annotator_36
alfred-manessier_12-1956.jpg,fear,MIN,Piece makes you want to try to figure it out.,,,annotator_62
alfred-manessier_12-1956.jpg,fear,MIN,so delightful and good art,,,annotator_172
alfred-manessier_12-1956.jpg,fear,MAX,The green shapes seem invasive and scary to the rest of the canvas.,,,annotator_28
alfred-manessier_12-1956.jpg,fear,MAX,The shapes are very jagged and pointy.,,,annotator_285
alfred-manessier_12-1956.jpg,fear,MAX,colorful art make me happy,,,annotator_66
rupprecht-geiger_farbmodulationen-1962.jpg,disgust,MIN,the simplicity and black color,,,annotator_258
rupprecht-geiger_farbmodulationen-1962.jpg,disgust,MIN,BLACK BALL DOES NOT MAKE ATTRACT ME,,,annotator_66
rupprecht-geiger_farbmodulationen-1962.jpg,disgust,MIN,fees like night,,,annotator_290
rupprecht-geiger_farbmodulationen-1962.jpg,disgust,MIN,Reminds me of a peaceful sunset except with a black sun.,,,annotator_28
rupprecht-geiger_farbmodulationen-1962.jpg,disgust,MAX,The black sun implies disgust with the world.,,,annotator_28
rupprecht-geiger_farbmodulationen-1962.jpg,disgust,MAX,looks like a pile of pubic hair,,,annotator_32
rupprecht-geiger_farbmodulationen-1962.jpg,disgust,MAX,The black ball on top of the orangerectangle can symbolize the state of mind of a person disgusted with their lot in life.,,,annotator_28
rupprecht-geiger_farbmodulationen-1962.jpg,disgust,MAX,The big black ball looks like disgust personified to me.,,,annotator_28
rupprecht-geiger_farbmodulationen-1962.jpg,disgust,MAX,"The way both shapes seem to dissipate, suggesting disgust.",,,annotator_28
rupprecht-geiger_farbmodulationen-1962.jpg,disgust,MAX,"Barely, but the black on orange contrast can be foreboding.",,,annotator_11
rupprecht-geiger_farbmodulationen-1962.jpg,disgust,MAX,Looks like a big disgusting blob shadowing the otherwise peaceful orange earth.,,,annotator_28
rupprecht-geiger_farbmodulationen-1962.jpg,disgust,MAX,It looks like a cotton ball.,,,annotator_136
rupprecht-geiger_farbmodulationen-1962.jpg,disgust,MAX,DARK DISGUST COLOR,,,annotator_284
rupprecht-geiger_farbmodulationen-1962.jpg,fear,MIN,"Because of the colors and circle, it reminds me of the Japanese flag, except their circle is red.",,,annotator_260
rupprecht-geiger_farbmodulationen-1962.jpg,fear,MIN,mixture of multi colors with dark combination make me less fear,,,annotator_66
rupprecht-geiger_farbmodulationen-1962.jpg,fear,MIN,The image is calm and placid,,,annotator_197
rupprecht-geiger_farbmodulationen-1962.jpg,fear,MIN,the black sphere looks like an wore out bowling ball,,,annotator_255
rupprecht-geiger_farbmodulationen-1962.jpg,fear,MIN,It's the puff of smoke on a just-extinguished birthday candle,,,annotator_316
rupprecht-geiger_farbmodulationen-1962.jpg,fear,MIN,fusion of colors make me less fear,,,annotator_66
rupprecht-geiger_farbmodulationen-1962.jpg,fear,MAX,black and red color make me fear,,,annotator_66
rupprecht-geiger_farbmodulationen-1962.jpg,fear,MAX,It is looking gloomy and its like something got destroyed.,,,annotator_21
rupprecht-geiger_farbmodulationen-1962.jpg,fear,MAX,darkness of design and appearance,,,annotator_234
rupprecht-geiger_farbmodulationen-1962.jpg,fear,MAX,horrific our Earth may look that way if we don't take care of it,,,annotator_52
rupprecht-geiger_farbmodulationen-1962.jpg,fear,MAX,Looks like a black sun about to kill us all.,,,annotator_28
rupprecht-geiger_farbmodulationen-1962.jpg,fear,MAX,"The black globe of death descends upon the orange sea, about to destroy all life.",,,annotator_28
gillian-ayres_tadwalis-island-1982.jpg,disgust,MIN,lots of bright color,,,annotator_32
gillian-ayres_tadwalis-island-1982.jpg,disgust,MIN,This piece is nice enough to use the pattern for dinner plates.,,,annotator_62
gillian-ayres_tadwalis-island-1982.jpg,disgust,MIN,this lovely circle of colors is very happy,,,annotator_271
gillian-ayres_tadwalis-island-1982.jpg,disgust,MIN,the many colors and swirls looks child like,,,annotator_24
gillian-ayres_tadwalis-island-1982.jpg,disgust,MIN,BRIGHT COLOR MIXED TOGETHER,,,annotator_66
gillian-ayres_tadwalis-island-1982.jpg,disgust,MAX,The big red blob on the left looks like it was applied in disgust.,,,annotator_28
gillian-ayres_tadwalis-island-1982.jpg,disgust,MAX,There are too many paint colors clumped together.,,,annotator_285
gillian-ayres_tadwalis-island-1982.jpg,disgust,MAX,confusing a mind,,,annotator_278
gillian-ayres_tadwalis-island-1982.jpg,disgust,MAX,That big red splotch denotes disgust.,,,annotator_28
gillian-ayres_tadwalis-island-1982.jpg,disgust,MAX,It looks like  the inside of a body which is disgusting,,,annotator_79
gillian-ayres_tadwalis-island-1982.jpg,disgust,MAX,Looks like mixed up food,,,annotator_1
gillian-ayres_tadwalis-island-1982.jpg,disgust,MAX,"the colors mushed together to make a sort of brown, the shapes aren't very pleasing or congruent",,,annotator_128
gillian-ayres_tadwalis-island-1982.jpg,happiness,MIN,The red blob reminds me of a parasite invading an organism.,,,annotator_28
gillian-ayres_tadwalis-island-1982.jpg,happiness,MIN,Looks like a microscopic photo of an infected cell.,,,annotator_28
gillian-ayres_tadwalis-island-1982.jpg,happiness,MIN,The reddish blob on the left looks threatening to me.,,,annotator_28
gillian-ayres_tadwalis-island-1982.jpg,happiness,MAX,the cheery colors,,,annotator_1
gillian-ayres_tadwalis-island-1982.jpg,happiness,MAX,COLORFUL PAINT SPLITS,,,annotator_284
gillian-ayres_tadwalis-island-1982.jpg,happiness,MAX,LIKE A MODERN ART,,,annotator_284
gillian-ayres_tadwalis-island-1982.jpg,happiness,MAX,The bright colors look happy,,,annotator_79
gillian-ayres_tadwalis-island-1982.jpg,happiness,MAX,It looks like a pleasant spring garden.,,,annotator_77
gillian-ayres_tadwalis-island-1982.jpg,happiness,MAX,COLORFUL PAINT PALATTE,,,annotator_284
gillian-ayres_tadwalis-island-1982.jpg,happiness,MAX,The colors are bright and vibrant,,,annotator_197
gillian-ayres_tadwalis-island-1982.jpg,happiness,MAX,as if an illustrated flower garden,,,annotator_290
gillian-ayres_tadwalis-island-1982.jpg,happiness,MAX,colorful art make me happy,,,annotator_66
ray-parker_untitled-1964.jpg,disgust,MIN,Simple bright coloring a child could make.,,,annotator_285
ray-parker_untitled-1964.jpg,disgust,MAX,red and blue poop,,,annotator_147
ray-parker_untitled-1964.jpg,disgust,MAX,bland and uninspiring,,,annotator_32
ray-parker_untitled-1964.jpg,disgust,MAX,Th red color in this image reminds an accident,,,annotator_125
ray-parker_untitled-1964.jpg,disgust,MAX,paint little collapse,,,annotator_280
ray-parker_untitled-1964.jpg,disgust,MAX,ROUGH STOKES AND COLOR,,,annotator_284
ray-parker_untitled-1964.jpg,disgust,MAX,The blobs are disgusting because there is no rhyme or reason to them.,,,annotator_62
ray-parker_untitled-1964.jpg,disgust,MAX,DARK DISGUST COLOR,,,annotator_284
larry-zox_niagara-series-iv-1980.jpg,disgust,MIN,bright color so better feel,,,annotator_280
larry-zox_niagara-series-iv-1980.jpg,disgust,MIN,It looks bright and clean.,,,annotator_211
larry-zox_niagara-series-iv-1980.jpg,disgust,MIN,it has happy colors,,,annotator_98
larry-zox_niagara-series-iv-1980.jpg,disgust,MIN,The warm color transition as well as strokes in between seems interesting.,,,annotator_290
larry-zox_niagara-series-iv-1980.jpg,disgust,MIN,The yellow color makes it look like sunlight.,,,annotator_285
larry-zox_niagara-series-iv-1980.jpg,disgust,MIN,it is too bright and cheerful to convey disgust,,,annotator_67
larry-zox_niagara-series-iv-1980.jpg,disgust,MIN,"bright and colourful, clear lines",,,annotator_239
larry-zox_niagara-series-iv-1980.jpg,disgust,MIN,This piece seems cheerful and fun due to the colors and composition. I do not sense disgust in this piece.,,,annotator_148
larry-zox_niagara-series-iv-1980.jpg,disgust,MAX,paint little collapse,,,annotator_280
larry-zox_niagara-series-iv-1980.jpg,disgust,MAX,paint little collapse,,,annotator_280
larry-zox_niagara-series-iv-1980.jpg,disgust,MAX,paint little collapse,,,annotator_280
larry-zox_niagara-series-iv-1980.jpg,disgust,MAX,DARK DISGUST COLOR,,,annotator_284
larry-zox_niagara-series-iv-1980.jpg,disgust,MAX,paint little collapse,,,annotator_280
larry-zox_niagara-series-iv-1980.jpg,happiness,MIN,CONTRAST COLOR BOXES,,,annotator_284
larry-zox_niagara-series-iv-1980.jpg,happiness,MIN,"dullness, color and design",,,annotator_234
larry-zox_niagara-series-iv-1980.jpg,happiness,MIN,DARK CONTRAST COLOR,,,annotator_284
larry-zox_niagara-series-iv-1980.jpg,happiness,MIN,LOW FADE COLOR,,,annotator_284
larry-zox_niagara-series-iv-1980.jpg,happiness,MIN,LOW FADE COLOR,,,annotator_284
larry-zox_niagara-series-iv-1980.jpg,happiness,MIN,"quite boring, not many colours",,,annotator_239
larry-zox_niagara-series-iv-1980.jpg,happiness,MIN,"design, appearance and presentation",,,annotator_234
larry-zox_niagara-series-iv-1980.jpg,happiness,MAX,paint little collapse,,,annotator_280
larry-zox_niagara-series-iv-1980.jpg,happiness,MAX,paint little collapse,,,annotator_280
larry-zox_niagara-series-iv-1980.jpg,happiness,MAX,paint little collapse,,,annotator_280
larry-zox_niagara-series-iv-1980.jpg,happiness,MAX,paint little collapse,,,annotator_280
larry-zox_niagara-series-iv-1980.jpg,happiness,MAX,"brightness,color and design",,,annotator_234
larry-zox_niagara-series-iv-1980.jpg,happiness,MAX,LIKE A MODERN ART,,,annotator_284
larry-zox_niagara-series-iv-1980.jpg,happiness,MAX,paint little collapse,,,annotator_280
larry-zox_niagara-series-iv-1980.jpg,happiness,MAX,"The brightness of the colors and the simplicity of the composition bring to mind happiness as a bright, simple thing.",,,annotator_274
larry-zox_niagara-series-iv-1980.jpg,happiness,MAX,paint little collapse,,,annotator_280
larry-zox_niagara-series-iv-1980.jpg,happiness,MAX,BRIGHT ORANGE AND YELLOW COLOR MAKE ME HAPPY,,,annotator_66
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MIN,it is a bright sunset over a meadow,,,annotator_249
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MIN,nothing disgusting about a sunset painting,,,annotator_28
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MIN,it's like a sunrise,,,annotator_258
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MIN,ITS LIKE A SCENERY,,,annotator_284
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MIN,LIKE A SCENERY,,,annotator_284
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MIN,bright color so better feel,,,annotator_280
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MIN,psychedelic sunset meadow,,,annotator_249
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MIN,the sun shows happiness,,,annotator_98
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MIN,beautiful sunset calm and peace,,,annotator_147
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MIN,Its a sunset which I find to be relaxing.,,,annotator_167
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MIN,looks like a lovely relaxing sunset,,,annotator_24
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MIN,the sun's rays highlighting brilliant colors as it rises from the horizon,,,annotator_110
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MIN,Nothing disgusting about a sunset.,,,annotator_28
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MIN,LIKE A SCENERY,,,annotator_284
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MIN,The image resembles a sunset. It is calming and relaxing,,,annotator_197
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MAX,The sun seems to be glaring at us in disgust with what we have done to the world.,,,annotator_28
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,disgust,MAX,ORANGE AND RED COLOR MIXED WITH YELLOW MAKE ME EVOKES,,,annotator_66
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,happiness,MIN,Is reminiscent of a sunset which tends to evoke sad feelings,,,annotator_155
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,happiness,MIN,The colors feel too intense.,,,annotator_211
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,happiness,MIN,the color combinations are garish and gloomy,,,annotator_32
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,happiness,MAX,LIKE A SCENERY,,,annotator_284
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,happiness,MAX,beautiful and attractive scenery,,,annotator_234
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,happiness,MAX,LIKE A SCENERY,,,annotator_284
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,happiness,MAX,beautiful and attractive scenery,,,annotator_234
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,happiness,MAX,a bright sunrise on the ocean,,,annotator_32
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,happiness,MAX,looks like the sunrise,,,annotator_240
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,happiness,MAX,FEELS HAPIINESS LIKE SUNSET,,,annotator_172
arkhip-kuindzhi_sunset-in-the-winter-a-coast-of-the-sea.jpg,happiness,MAX,"colorful, easy to see what it is",,,annotator_310
